Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
751,923;4,053
752,250;4,102
752,576;4,102
752,903;4,419
753,229;4,102
753,556;4,150
753,882;4,199
754,208;4,199
754,535;4,248
754,861;4,126
755,187;4,175
755,513;4,126
755,839;4,175
756,165;4,028
756,491;4,199
756,817;4,224
757,143;4,126
757,469;4,199
757,794;4,102
758,120;4,248
758,446;4,077
758,771;4,199
759,097;4,126
759,422;4,102
759,748;4,126
760,073;4,175
760,398;4,126
760,724;4,102
761,049;4,077
761,374;4,224
761,699;4,053
762,024;4,248
762,349;4,126
762,674;4,248
762,999;4,077
763,324;4,126
763,649;4,199
763,973;4,272
764,298;4,150
764,623;4,126
764,947;4,199
765,272;4,224
765,596;4,126
765,921;4,224
766,245;4,126
766,569;4,150
766,893;4,150
767,218;4,150
767,542;4,199
767,866;4,126
768,190;4,175
768,514;4,150
768,838;4,102
769,162;4,077
769,486;4,224
769,809;4,395
770,133;4,199
770,457;4,272
770,780;4,077
771,104;4,175
771,428;4,126
771,751;4,102
772,074;4,150
772,398;4,077
772,721;4,199
773,044;4,102
773,368;4,224
773,691;4,126
774,014;4,175
774,337;4,248
774,660;4,102
774,983;4,126
775,306;4,175
775,629;4,150
775,951;4,077
776,274;3,809
776,597;4,175
776,919;4,272
777,242;4,053
777,565;4,126
777,887;4,126
778,209;4,175
778,532;4,126
778,854;4,272
779,176;4,175
779,499;4,297
779,821;4,150
780,143;4,126
780,465;4,199
780,787;4,175
781,109;4,077
781,431;4,102
781,752;4,175
782,074;4,297
782,396;4,053
782,718;4,150
783,039;4,248
783,361;4,248
783,682;4,126
784,004;4,102
784,325;4,077
784,647;4,102
784,968;4,224
785,289;4,077
785,610;4,126
785,931;4,102
786,253;4,102
786,574;4,199
786,895;4,102
787,215;4,199
787,536;4,126
787,857;4,175
788,178;4,297
788,499;4,224
788,819;4,102
789,140;4,321
789,460;4,102
789,781;4,077
790,101;4,126
790,422;4,150
790,742;4,224
791,062;4,102
791,383;4,150
791,703;4,053
792,023;4,053
792,343;4,126
792,663;4,175
792,983;4,199
793,303;4,077
793,623;4,150
793,943;4,150
794,262;4,199
794,582;4,150
794,902;4,175
795,221;4,175
795,541;4,224
795,860;4,224
796,180;4,102
796,499;4,102
796,819;4,126
797,138;4,077
797,457;4,175
797,776;4,150
798,095;4,102
798,414;4,077
798,733;4,126
799,052;4,126
799,371;4,004
799,690;4,199
800,009;4,224
800,328;4,150
800,646;4,248
800,965;4,102
801,283;4,102
801,602;4,102
801,920;4,053
802,239;4,150
802,557;4,126
802,876;4,199
803,194;4,126
803,512;4,126
803,830;4,224
804,148;4,150
804,466;4,175
804,784;4,102
805,102;4,102
805,420;4,077
805,738;4,175
806,056;4,199
806,373;4,102
806,691;4,248
807,009;4,077
807,326;4,248
807,644;4,175
807,961;4,175
808,279;4,077
808,596;4,199
808,913;4,150
809,230;4,150
809,548;4,175
809,865;4,077
810,182;4,224
810,499;4,102
810,816;4,224
811,133;4,102
811,449;4,102
811,766;4,126
812,083;4,150
812,400;4,126
812,716;4,175
813,033;4,102
813,349;4,077
813,666;4,126
813,982;4,126
814,299;4,102
814,615;4,175
814,931;4,248
815,248;4,126
815,564;4,102
815,880;4,004
816,196;4,077
816,512;4,199
816,828;4,199
817,144;4,150
817,459;4,199
817,775;4,126
818,091;4,199
818,407;4,126
818,722;4,175
819,038;4,199
819,353;4,150
819,669;4,150
819,984;4,004
820,299;4,224
820,615;4,126
820,930;4,077
821,245;4,175
821,560;4,175
821,875;4,175
822,190;4,297
822,505;4,150
822,820;4,199
823,135;4,077
823,450;4,370
823,764;4,199
824,079;4,077
824,394;4,321
824,708;4,150
825,023;4,126
825,337;4,175
825,652;4,150
825,966;4,199
826,280;4,150
826,595;4,126
826,909;4,175
827,223;4,102
827,537;4,053
827,851;4,199
828,165;4,150
828,479;4,224
828,793;4,199
829,107;4,150
829,420;4,102
829,734;4,199
830,048;4,126
830,361;4,102
830,675;4,199
830,988;4,321
831,302;4,150
831,615;4,102
831,929;4,199
832,242;4,175
832,555;4,126
832,868;4,102
833,181;4,199
833,494;4,102
833,807;4,346
834,120;4,248
834,433;4,150
834,746;4,126
835,059;4,199
835,371;4,028
835,684;4,102
835,997;4,053
836,309;4,102
836,622;4,102
836,934;4,150
837,247;4,102
837,559;4,150
837,871;4,150
838,183;4,126
838,496;4,175
838,808;4,102
839,120;4,175
839,432;4,175
839,744;4,321
840,056;4,224
840,367;4,297
840,679;4,102
840,991;4,443
841,303;4,126
841,614;4,126
841,926;4,199
842,237;4,053
842,549;4,126
842,860;4,224
843,171;4,199
843,483;4,224
843,794;4,224
844,105;4,077
844,416;4,077
844,727;4,199
845,038;4,126
845,349;4,175
845,660;4,150
845,971;4,102
846,282;4,248
846,593;4,199
846,903;4,077
847,214;4,150
847,524;4,272
847,835;4,175
848,145;4,126
848,456;4,224
848,766;4,297
849,076;4,077
849,387;4,028
849,697;4,053
850,007;4,175
850,317;4,199
850,627;4,224
850,937;4,077
851,247;4,126
851,557;4,077
851,867;4,175
852,176;4,175
852,486;4,102
